OTUID	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S48	S49	S5	S53	S54	S55	S6	S60	S63	S64	S67	S69	S7	S8	S9	taxonomy
8711dc46c192c8eb3aa5d9a7494102b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	8	0	0	0	0	0	0	122	0	0	21	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Agyriales;_f__unidentified;_g__unidentified;_s__unidentified
a1535fbbb0771a225679e4c2f90885dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Pezizomycetes;_o__Pezizales;_f__Pyronemataceae;_g__Scutellinia;_s__unidentified
689d48d1afa1e878e4a167245f512bec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	134	0	0	0	0	0	0	k__Fungi
b2cf647536328a6a898db7e9b890bb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	40	4	0	k__Fungi
58f8d7695ac70a1eadbf258b91bb5225	0	0	12	0	0	0	0	10	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
1f4410e35c24db6016203371e393f44b	0	0	17	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	115	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Sordariales;_f__Sordariaceae;_g__Neurospora;_s__Neurospora_terricola
578eafbb892640a0062fa470da7b6802	0	6	0	0	58	23	8	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Venturiales;_f__Venturiaceae;_g__unidentified;_s__unidentified
9188f8dec963984b087211102bcca1ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	3	0	0	2	44	0	0	k__Fungi
ade561ccf09bf57797ca60123e8ab176	0	2	0	0	0	57	0	2	0	4	0	0	0	0	0	0	12	21	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	29	0	0	0	17	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Mortierellomycota;_c__Mortierellomycetes;_o__Mortierellales;_f__Mortierellaceae;_g__Mortierella;_s__Mortierella_hyalina
cb876c96d73ab93dc7b8e189ac3d5e2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	94	0	0	0	0	0	0	28	0	0	4	4	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Agyriales;_f__unidentified;_g__unidentified;_s__unidentified
905f6586d047fd417948782e38e04a7d	0	44	0	0	22	2	0	0	0	43	1	0	18	0	0	0	2	7	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota
3255bd204a9480049c688e5b32b0f5d7	0	0	0	0	0	0	0	7	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	48	14	7	0	9	0	19	0	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Capnodiales;_f__Capnodiaceae;_g__Antennariella;_s__Antennariella_placitae
13c12b2c0c0d5b9a787b660c746ba172	0	25	0	0	2	2	0	0	10	18	0	0	9	0	0	0	37	4	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	9	1	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Helotiaceae;_g__Infundichalara;_s__Infundichalara_minuta
fc0d185f8f8220a3b54ab3521299e3b9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	1	0	0	115	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Chytridiomycota;_c__Spizellomycetes;_o__Spizellomycetales;_f__Powellomycetaceae;_g__unidentified;_s__unidentified
0cf6969056df0f90b45e355a5054599d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	82	4	0	0	0	0	0	k__Fungi
cf21e34c3389470c763afa06a1853e9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	k__Fungi
3df0844c7a4c7b6262e154d69e353048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	4	2	k__Fungi
d0adc488c2e895749f34ebc3fabb0e6a	0	16	0	0	17	1	1	0	0	4	0	2	14	0	0	0	13	0	0	5	13	3	0	0	0	0	0	0	0	4	0	1	0	0	0	0	3	24	0	6	10	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Eurotiales;_f__Aspergillaceae;_g__Penicillium
42326a23559d78a36d885d74c872427f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	k__Fungi
518c4abf8b949eff7c54f8b5cdc15a47	0	0	3	0	84	0	31	0	0	1	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Cortinariaceae;_g__Cortinarius
646fe380a15c30cb1d557a08faac9d03	0	0	19	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
b3e85d4fcc7f999cae554aa833c70af2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	115	2	7	k__Fungi
5922cffb1127d1e0f795d2c48a011296	0	0	0	0	0	0	0	0	0	0	0	84	0	0	6	0	24	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Tremellomycetes;_o__Filobasidiales;_f__Filobasidiaceae;_g__Naganishia;_s__Naganishia_adeliensis
d8d398e542fcfb4c1057efb35f1a3ca9	0	0	0	0	0	17	0	0	40	18	0	0	8	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Helotiales_fam_Incertae_sedis;_g__Xenochalara;_s__unidentified
cc2ac5ed555e5aa4bb3a2c246f52ddb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	93	1	1	17	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
5f82e3e5340edc872dbc8d4f0326fbfc	0	0	0	0	0	0	0	0	0	0	0	14	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Agyriales;_f__unidentified;_g__unidentified;_s__unidentified
faf119dcf9ebd8186d772d2ef393eb67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Physalacriaceae;_g__Armillaria;_s__Armillaria_gallica
839c654db4359f1bb2a351a0c1411624	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Helotiales_fam_Incertae_sedis;_g__Xenopolyscytalum;_s__unidentified
30ea1b876682654389cc55ae8eca8479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Strophariaceae;_g__Stropharia
8055aaec7c384a8fb6b6248cd0e5c386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	1	0	k__Fungi
01790a9bd20da4a735986772884362ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	2	0	10	0	66	6	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
c549c07c4762551a7d2db5e415b8b7f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	93	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Ustilaginomycetes;_o__Ustilaginales;_f__Ustilaginaceae;_g__Ustilago;_s__Ustilago_nunavutica
54c98d102cea80617a318e18179d0381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	104	0	0	0	k__Fungi
555f936b8c3ce993acf970d23d9cb3be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Sordariales;_f__Lasiosphaeriaceae;_g__Schizothecium;_s__Schizothecium_miniglutinans
a311daf4ca2086ad240f4615dc31d2f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	k__Fungi
fd29dc9d4a8b1b9b925e2c51685a2078	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Thelephorales;_f__Thelephoraceae;_g__Tomentella;_s__Tomentella_terrestris
f253ddd301f0c4c510e7f3a1d69802e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Agyriales;_f__unidentified;_g__unidentified;_s__unidentified
28a6da5971a7f98c34abc56e9b9dc060	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	31	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales;_f__Herpotrichiellaceae;_g__Cladophialophora
b3c0d38f954651ec5d368d222bb05090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	1	k__Fungi
b25eea657c218af41b056040edabf619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Boletales;_f__Suillaceae;_g__Suillus;_s__Suillus_americanus
c92be6e32c15e05de387a51d867d8dca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	k__Fungi
095732ba4e4dc0bb3eb3476ebdcd0079	0	0	0	0	0	0	0	0	0	0	13	0	61	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales
3c72afa21b28a53eefb9b52926da2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Pleosporaceae;_g__Alternaria;_s__Alternaria_mimicula
bf42bea94e0bde928266a540ae5e9f25	0	28	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Boletales;_f__Rhizopogonaceae;_g__Rhizopogon;_s__Rhizopogon_alkalivirens
48d8bc71fc35293ad2985e99bae385f6	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Tremellomycetes;_o__Cystofilobasidiales;_f__Mrakiaceae;_g__Tausonia;_s__Tausonia_pullulans
27668a762dd8327c50dcefdc62b4849f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	35	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Pleosporaceae;_g__Alternaria;_s__Alternaria_chlamydosporigena
b4ee84c45d170b4374eb36d49e29c6ff	0	1	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
852bd8a2e1f90f2fb07d437cd35cd3e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	26	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Glomeromycota;_c__Glomeromycetes;_o__Diversisporales;_f__Diversisporaceae
bb04b84e0ac795fe543736f15742d731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	72	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Hypocreales;_f__Nectriaceae;_g__Fusarium
e04d4872770c49e83ac3cc51ce9d7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	73	9	0	k__Fungi
f682f8b9bc0db0f225c3458f60f7d88b	0	4	0	0	0	2	0	0	58	0	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales
caf03791b4073d8682894bb6cf33c0f1	0	0	0	0	16	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__unidentified;_g__unidentified;_s__unidentified
801b23f6a55042ed05a85c905c19fb2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	6	56	3	6	k__Fungi
b7d56027f65de48259ecde66b95a2247	0	4	0	0	0	0	0	0	0	0	0	17	0	0	3	0	1	0	2	0	0	0	3	0	0	0	0	21	0	0	0	0	11	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Pleosporaceae;_g__Alternaria
d06f28c55ef93b847cb09b80ef820cd6	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Sordariales;_f__Lasiosphaeriaceae;_g__Schizothecium
720c038ec7b6d0af8b53e8f2540819a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	50	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Didymellaceae;_g__Endophoma;_s__Endophoma_elongata
8688d0618b6f5ab505264e5bdbfbf372	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__unidentified;_g__unidentified;_s__unidentified
ae38357147a6687bf5b29b425555de24	3	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
5f7b272418b0509aa9e51c61c219a478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	21	7	0	0	45	0	0	0	k__Fungi
6e43bcbb2a9ed9403e85489d37d66d2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	k__Fungi
f026d1a5af40aa17bfac7802e6053da3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	0	11	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Lecanorales;_f__Cladoniaceae;_g__Cladonia;_s__Cladonia_cariosa
75a9e2877ba3a12174e52807825aa7b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Chytridiomycota
0de5533d482d055842cbde113a773826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	k__Fungi
1d367e13a9284ac54341b7c87b67abd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	k__Fungi
9c3c00428b99519ecba4b24f23cc2167	4	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Hypocreales;_f__Nectriaceae;_g__Fusarium;_s__Fusarium_keratoplasticum
a61f3b15c0ea05a062e7c2bbda2cfc1b	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Entolomataceae;_g__Clitopilopsis;_s__Clitopilopsis_hirneola
0b234aaabcd0e58e30b7ec1fc6766275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Sordariales;_f__Lasiosphaeriaceae;_g__Schizothecium;_s__Schizothecium_miniglutinans
70a26d342d660c3f0af110bf882c0b5f	0	0	0	0	0	2	1	0	5	5	0	0	46	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales
990d5128378ac7b3b3de69e4711f87a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	8	2	0	0	0	0	0	k__Fungi
96940008f6ccd9dda8365e0522deb426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Chytridiomycota;_c__Spizellomycetes;_o__Spizellomycetales;_f__Powellomycetaceae;_g__Powellomyces;_s__unidentified
6acb15cf8e213ff29fb574d5d12ceaca	3	0	11	0	0	0	0	8	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
8e624ab184972c41e474a6d02f99f8c2	2	0	16	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
44f0f036b7893d4ccfa9bc17a3d637cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Cantharellales;_f__Ceratobasidiaceae
00e16e5eaa625f4421b1c0ce0cd805b8	0	51	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Tremellomycetes;_o__Filobasidiales;_f__Filobasidiaceae;_g__Naganishia;_s__Naganishia_diffluens
3582bf8de562f0653eec87e4cd4c7fd0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Cucurbitariaceae;_g__Pyrenochaeta;_s__unidentified
1d3b7553d981fb3cfd423e603135304b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	37	1	19	k__Fungi
6d38d98c318462c17af33791a057dd9d	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	63	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Agaricaceae;_g__Agaricus;_s__Agaricus_gastronevadensis
26c350a4aa2894dfb931184961996af5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes
0fee89380d20db2a0ca5e0a376c477ae	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Glomeromycota;_c__Glomeromycetes;_o__Diversisporales;_f__Diversisporaceae
31e9bc3d3ff79ac0853f5168de01910d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Lecanoromycetes;_o__Ostropales;_f__unidentified;_g__unidentified;_s__unidentified
e57190e148f46d7c6ac1d4892867e6ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Phaeosphaeriaceae
